"Calendar year","Month","ABS remoteness area","Age group","Sex","Road user","Sum(Hospitalisations)"
2021,"January","Regional","40-64","Female","Car occupant",67
2021,"January","Regional","40-64","Female","Motorcyclist",12
2021,"January","Regional","40-64","Female","Other or unknown",0
2021,"January","Regional","40-64","Female","Pedal cyclist",14
2021,"January","Regional","40-64","Female","Pedestrian",3
2021,"January","Regional","40-64","Female","Pick-up truck or van occupant",2
2021,"January","Regional","40-64","Male","Car occupant",61
2021,"January","Regional","40-64","Male","Heavy transport",6
2021,"January","Regional","40-64","Male","Motorcyclist",77
2021,"January","Regional","40-64","Male","Other or unknown",4
2021,"January","Regional","40-64","Male","Pedal cyclist",41
2021,"January","Regional","40-64","Male","Pedestrian",7
2021,"January","Regional","40-64","Male","Pick-up truck or van occupant",5
2021,"January","Regional","65-74","Female","Car occupant",16
2021,"January","Regional","65-74","Female","Heavy transport",1
2021,"January","Regional","65-74","Female","Motorcyclist",2
2021,"January","Regional","65-74","Female","Other or unknown",1
2021,"January","Regional","65-74","Female","Pedal cyclist",4
2021,"January","Regional","65-74","Female","Pedestrian",1
2021,"January","Regional","65-74","Female","Pick-up truck or van occupant",1
2021,"January","Regional","65-74","Male","Car occupant",14
2021,"January","Regional","65-74","Male","Heavy transport",3
2021,"January","Regional","65-74","Male","Motorcyclist",10
2021,"January","Regional","65-74","Male","Pedal cyclist",12
2021,"January","Regional","65-74","Male","Pedestrian",1
2021,"January","Regional","75+","Female","Car occupant",14
2021,"January","Regional","75+","Female","Pedal cyclist",1
2021,"January","Regional","75+","Female","Pedestrian",1
2021,"January","Regional","75+","Male","Car occupant",24
2021,"January","Regional","75+","Male","Motorcyclist",4
2021,"January","Regional","75+","Male","Other or unknown",0
2021,"January","Regional","75+","Male","Pedal cyclist",6
2021,"January","Regional","8-16","Female","Car occupant",13
2021,"January","Regional","8-16","Female","Motorcyclist",5
2021,"January","Regional","8-16","Female","Pedal cyclist",4
2021,"January","Regional","8-16","Female","Pedestrian",1
2021,"January","Regional","8-16","Female","Pick-up truck or van occupant",1
2021,"January","Regional","8-16","Male","Car occupant",15
2021,"January","Regional","8-16","Male","Motorcyclist",19
2021,"January","Regional","8-16","Male","Pedal cyclist",31
2021,"January","Regional","8-16","Male","Pedestrian",4
2021,"January","Remote","0-7","Female","Car occupant",1
2021,"January","Remote","17-25","Female","Car occupant",10
2021,"January","Remote","17-25","Female","Other or unknown",1
2021,"January","Remote","17-25","Female","Pick-up truck or van occupant",2
2021,"January","Remote","17-25","Male","Car occupant",13
2021,"January","Remote","17-25","Male","Motorcyclist",2
2021,"January","Remote","17-25","Male","Pedal cyclist",2
2021,"January","Remote","17-25","Male","Pedestrian",1
2021,"January","Remote","26-39","Female","Car occupant",4
2021,"January","Remote","26-39","Female","Motorcyclist",1
2021,"January","Remote","26-39","Female","Pedal cyclist",1
2021,"January","Remote","26-39","Female","Pedestrian",0
2021,"January","Remote","26-39","Male","Bus occupant",1
2021,"January","Remote","26-39","Male","Car occupant",14
2021,"January","Remote","26-39","Male","Motorcyclist",4
2021,"January","Remote","26-39","Male","Pedal cyclist",2
2021,"January","Remote","26-39","Male","Pedestrian",2
2021,"January","Remote","40-64","Female","Car occupant",5
2021,"January","Remote","40-64","Female","Motorcyclist",1
2021,"January","Remote","40-64","Female","Pedal cyclist",1
2021,"January","Remote","40-64","Female","Pedestrian",1
2021,"January","Remote","40-64","Male","Bus occupant",2
2021,"January","Remote","40-64","Male","Car occupant",6
2021,"January","Remote","40-64","Male","Motorcyclist",3
2021,"January","Remote","40-64","Male","Other or unknown",1
2021,"January","Remote","40-64","Male","Pedal cyclist",3
2021,"January","Remote","65-74","Female","Car occupant",2
2021,"January","Remote","65-74","Female","Motorcyclist",1
2021,"January","Remote","65-74","Male","Car occupant",4
2021,"January","Remote","65-74","Male","Motorcyclist",0
2021,"January","Remote","65-74","Male","Pedal cyclist",1
2021,"January","Remote","8-16","Female","Pedal cyclist",1
2021,"January","Remote","8-16","Male","Car occupant",2
2021,"January","Remote","8-16","Male","Motorcyclist",9
2021,"January","Remote","8-16","Male","Pedal cyclist",3
2021,"July","Major Cities","0-7","Female","Car occupant",11
2021,"July","Major Cities","0-7","Female","Pedal cyclist",6
2021,"July","Major Cities","0-7","Female","Pedestrian",1
2021,"July","Major Cities","0-7","Male","Car occupant",6
2021,"July","Major Cities","0-7","Male","Pedal cyclist",11
2021,"July","Major Cities","0-7","Male","Pedestrian",2
2021,"July","Major Cities","17-25","Female","Bus occupant",1
2021,"July","Major Cities","17-25","Female","Car occupant",127
2021,"July","Major Cities","17-25","Female","Motorcyclist",7
2021,"July","Major Cities","17-25","Female","Pedal cyclist",13
2021,"July","Major Cities","17-25","Female","Pedestrian",4
2021,"July","Major Cities","17-25","Male","Car occupant",109
2021,"July","Major Cities","17-25","Male","Heavy transport",2
2021,"July","Major Cities","17-25","Male","Motorcyclist",77
2021,"July","Major Cities","17-25","Male","Other or unknown",1
2021,"July","Major Cities","17-25","Male","Pedal cyclist",48
2021,"July","Major Cities","17-25","Male","Pedestrian",14
2021,"July","Major Cities","17-25","Male","Pick-up truck or van occupant",7
2021,"July","Major Cities","26-39","Female","Bus occupant",1
2021,"July","Major Cities","26-39","Female","Car occupant",123
2021,"July","Major Cities","26-39","Female","Motorcyclist",15
2021,"July","Major Cities","26-39","Female","Pedal cyclist",11
2021,"July","Major Cities","26-39","Female","Pedestrian",10
2021,"July","Major Cities","26-39","Female","Pick-up truck or van occupant",2
2021,"July","Major Cities","26-39","Male","Car occupant",114
2021,"July","Major Cities","26-39","Male","Heavy transport",4
2021,"July","Major Cities","26-39","Male","Motorcyclist",105
2021,"July","Major Cities","26-39","Male","Other or unknown",5
2021,"July","Major Cities","26-39","Male","Pedal cyclist",53
2021,"July","Major Cities","26-39","Male","Pedestrian",14
2021,"July","Major Cities","26-39","Male","Pick-up truck or van occupant",1
2021,"July","Major Cities","40-64","Female","Bus occupant",3
2021,"July","Major Cities","40-64","Female","Car occupant",145
2021,"July","Major Cities","40-64","Female","Heavy transport",1
2021,"July","Major Cities","40-64","Female","Motorcyclist",22
2021,"July","Major Cities","40-64","Female","Other or unknown",3
2021,"July","Major Cities","40-64","Female","Pedal cyclist",38
2021,"July","Major Cities","40-64","Female","Pedestrian",18
2021,"July","Major Cities","40-64","Female","Pick-up truck or van occupant",3
2021,"July","Major Cities","40-64","Male","Car occupant",122
2021,"July","Major Cities","40-64","Male","Heavy transport",8
2021,"July","Major Cities","40-64","Male","Motorcyclist",134
2021,"July","Major Cities","40-64","Male","Other or unknown",4
2021,"July","Major Cities","40-64","Male","Pedal cyclist",125
2021,"July","Major Cities","40-64","Male","Pedestrian",23
2021,"July","Major Cities","40-64","Male","Pick-up truck or van occupant",1
2021,"July","Major Cities","65-74","Female","Bus occupant",1
2021,"July","Major Cities","65-74","Female","Car occupant",44
2021,"July","Major Cities","65-74","Female","Motorcyclist",2
2021,"July","Major Cities","65-74","Female","Other or unknown",0
2021,"July","Major Cities","65-74","Female","Pedal cyclist",5
2021,"July","Major Cities","65-74","Female","Pedestrian",6
2021,"July","Major Cities","65-74","Male","Car occupant",29
2021,"July","Major Cities","65-74","Male","Heavy transport",1
2021,"July","Major Cities","65-74","Male","Motorcyclist",9
2021,"July","Major Cities","65-74","Male","Other or unknown",1
2021,"July","Major Cities","65-74","Male","Pedal cyclist",27
2021,"July","Major Cities","65-74","Male","Pedestrian",7
2021,"July","Major Cities","65-74","Male","Pick-up truck or van occupant",1
2021,"July","Major Cities","75+","Female","Bus occupant",2
2021,"July","Major Cities","75+","Female","Car occupant",51
2021,"July","Major Cities","75+","Female","Heavy transport",1
2021,"July","Major Cities","75+","Female","Motorcyclist",1
2021,"July","Major Cities","75+","Female","Other or unknown",0
2021,"July","Major Cities","75+","Female","Pedal cyclist",1
2021,"July","Major Cities","75+","Female","Pedestrian",6
2021,"July","Major Cities","75+","Male","Bus occupant",2
2021,"July","Major Cities","75+","Male","Car occupant",46
2021,"July","Major Cities","75+","Male","Motorcyclist",5
2021,"July","Major Cities","75+","Male","Other or unknown",1
2021,"July","Major Cities","75+","Male","Pedal cyclist",15
2021,"July","Major Cities","75+","Male","Pedestrian",10
2021,"July","Major Cities","8-16","Female","Car occupant",16
2021,"July","Major Cities","8-16","Female","Motorcyclist",3
2021,"July","Major Cities","8-16","Female","Pedal cyclist",6
2021,"July","Major Cities","8-16","Male","Car occupant",17
2021,"July","Major Cities","8-16","Male","Motorcyclist",18
2021,"July","Major Cities","8-16","Male","Pedal cyclist",61
2021,"July","Major Cities","8-16","Male","Pedestrian",10
2021,"July","Missing","17-25","Female","Car occupant",2
2021,"July","Missing","17-25","Female","Pedestrian",1
2021,"July","Missing","17-25","Male","Car occupant",4
2021,"July","Missing","17-25","Male","Heavy transport",2
2021,"July","Missing","17-25","Male","Motorcyclist",5
2021,"July","Missing","17-25","Male","Pedal cyclist",0
2021,"July","Missing","17-25","Male","Pedestrian",1
2021,"July","Missing","26-39","Female","Car occupant",3
2021,"July","Missing","26-39","Female","Pedal cyclist",2
2021,"July","Missing","26-39","Male","Car occupant",6
2021,"July","Missing","26-39","Male","Motorcyclist",5
2021,"July","Missing","26-39","Male","Other or unknown",1
2021,"July","Missing","26-39","Male","Pedal cyclist",3
2021,"July","Missing","26-39","Male","Pedestrian",1
2021,"July","Missing","40-64","Female","Car occupant",2
2021,"July","Missing","40-64","Female","Motorcyclist",1
2021,"July","Missing","40-64","Male","Car occupant",1
2021,"July","Missing","40-64","Male","Motorcyclist",4
2021,"July","Missing","40-64","Male","Pedal cyclist",1
2021,"July","Missing","40-64","Male","Pedestrian",1
2021,"July","Missing","40-64","Male","Pick-up truck or van occupant",1
2021,"July","Missing","8-16","Male","Car occupant",0
2021,"July","Regional","0-7","Female","Car occupant",7
2021,"July","Regional","0-7","Male","Car occupant",4
2021,"July","Regional","0-7","Male","Motorcyclist",1
2021,"July","Regional","0-7","Male","Pedestrian",3
2021,"July","Regional","17-25","Female","Car occupant",42
2021,"July","Regional","17-25","Female","Motorcyclist",5
2021,"July","Regional","17-25","Female","Pedal cyclist",1
2021,"July","Regional","17-25","Female","Pedestrian",1
2021,"July","Regional","17-25","Female","Pick-up truck or van occupant",3
2021,"July","Regional","17-25","Male","Car occupant",74
2021,"July","Regional","17-25","Male","Heavy transport",1
2021,"July","Regional","17-25","Male","Motorcyclist",58
2021,"July","Regional","17-25","Male","Other or unknown",2
2021,"July","Regional","17-25","Male","Pedal cyclist",1
2021,"July","Regional","17-25","Male","Pedestrian",2
2021,"July","Regional","17-25","Male","Pick-up truck or van occupant",5
2021,"July","Regional","26-39","Female","Car occupant",49
2021,"July","Regional","26-39","Female","Motorcyclist",5
2021,"July","Regional","26-39","Female","Pedal cyclist",5
2021,"July","Regional","26-39","Female","Pedestrian",1
2021,"July","Regional","26-39","Male","Car occupant",51
2021,"July","Regional","26-39","Male","Heavy transport",6
2021,"July","Regional","26-39","Male","Motorcyclist",46
2021,"July","Regional","26-39","Male","Other or unknown",2
2021,"July","Regional","26-39","Male","Pedal cyclist",9
2021,"July","Regional","26-39","Male","Pedestrian",9
2021,"July","Regional","26-39","Male","Pick-up truck or van occupant",2
2021,"July","Regional","40-64","Female","Car occupant",69
2021,"July","Regional","40-64","Female","Heavy transport",1
2021,"July","Regional","40-64","Female","Motorcyclist",8
2021,"July","Regional","40-64","Female","Other or unknown",1
2021,"July","Regional","40-64","Female","Pedal cyclist",10
2021,"July","Regional","40-64","Female","Pedestrian",5
2021,"July","Regional","40-64","Male","Car occupant",57
2021,"July","Regional","40-64","Male","Heavy transport",12
2021,"July","Regional","40-64","Male","Motorcyclist",67
2021,"July","Regional","40-64","Male","Other or unknown",4
2021,"July","Regional","40-64","Male","Pedal cyclist",21
2021,"July","Regional","40-64","Male","Pedestrian",12
2021,"July","Regional","40-64","Male","Pick-up truck or van occupant",3
2021,"July","Regional","65-74","Female","Bus occupant",2
2021,"July","Regional","65-74","Female","Car occupant",18
2021,"July","Regional","65-74","Female","Other or unknown",0
2021,"July","Regional","65-74","Female","Pedal cyclist",8
2021,"July","Regional","65-74","Female","Pick-up truck or van occupant",1
2021,"July","Regional","65-74","Male","Bus occupant",1
2021,"July","Regional","65-74","Male","Car occupant",16
2021,"July","Regional","65-74","Male","Heavy transport",1
2021,"July","Regional","65-74","Male","Motorcyclist",7
2021,"July","Regional","65-74","Male","Other or unknown",1
2021,"July","Regional","65-74","Male","Pedal cyclist",11
2021,"July","Regional","65-74","Male","Pedestrian",6
2021,"July","Regional","65-74","Male","Pick-up truck or van occupant",1
2021,"July","Regional","75+","Female","Bus occupant",1
2021,"July","Regional","75+","Female","Car occupant",18
2021,"July","Regional","75+","Female","Pedal cyclist",2
2021,"July","Regional","75+","Female","Pedestrian",0
2021,"July","Regional","75+","Male","Car occupant",24
2021,"July","Regional","75+","Male","Heavy transport",1
2021,"July","Regional","75+","Male","Motorcyclist",2
2021,"July","Regional","75+","Male","Other or unknown",3
2021,"July","Regional","75+","Male","Pedal cyclist",4
2021,"July","Regional","75+","Male","Pedestrian",2
2021,"July","Regional","75+","Male","Pick-up truck or van occupant",0
2021,"July","Regional","8-16","Female","Car occupant",16
2021,"July","Regional","8-16","Female","Motorcyclist",1
2021,"July","Regional","8-16","Female","Other or unknown",1
2021,"July","Regional","8-16","Female","Pedal cyclist",5
2021,"July","Regional","8-16","Female","Pedestrian",2
2021,"July","Regional","8-16","Male","Car occupant",14
2021,"July","Regional","8-16","Male","Motorcyclist",30
2021,"July","Regional","8-16","Male","Other or unknown",0
2021,"July","Regional","8-16","Male","Pedal cyclist",22
2021,"July","Regional","8-16","Male","Pedestrian",1
2021,"July","Remote","0-7","Female","Motorcyclist",1
2021,"July","Remote","0-7","Female","Pedestrian",1
2021,"July","Remote","0-7","Male","Car occupant",1
2021,"July","Remote","17-25","Female","Car occupant",5
2021,"July","Remote","17-25","Female","Motorcyclist",2
2021,"July","Remote","17-25","Male","Car occupant",10
2021,"July","Remote","17-25","Male","Motorcyclist",6
2021,"July","Remote","17-25","Male","Pedal cyclist",1
2021,"July","Remote","26-39","Female","Car occupant",13
2021,"July","Remote","26-39","Female","Motorcyclist",2
2021,"July","Remote","26-39","Female","Other or unknown",1
2021,"July","Remote","26-39","Female","Pedestrian",1
2021,"July","Remote","26-39","Male","Car occupant",11
2021,"July","Remote","26-39","Male","Motorcyclist",6
2021,"July","Remote","26-39","Male","Other or unknown",2
2021,"July","Remote","26-39","Male","Pedal cyclist",1
2021,"July","Remote","40-64","Female","Car occupant",3
2021,"July","Remote","40-64","Female","Motorcyclist",2
2021,"July","Remote","40-64","Female","Pedal cyclist",1
2021,"July","Remote","40-64","Male","Car occupant",9
2021,"July","Remote","40-64","Male","Heavy transport",0
2021,"July","Remote","40-64","Male","Motorcyclist",1
2021,"July","Remote","40-64","Male","Other or unknown",1
2021,"July","Remote","40-64","Male","Pedal cyclist",2
2021,"July","Remote","40-64","Male","Pedestrian",1
2021,"July","Remote","65-74","Female","Car occupant",1
2021,"July","Remote","65-74","Female","Pedal cyclist",0
2021,"July","Remote","65-74","Male","Car occupant",5
2021,"July","Remote","65-74","Male","Motorcyclist",1
2021,"July","Remote","75+","Female","Car occupant",1
2021,"July","Remote","8-16","Female","Car occupant",4
2021,"July","Remote","8-16","Female","Motorcyclist",0
2021,"July","Remote","8-16","Male","Car occupant",3
2021,"July","Remote","8-16","Male","Motorcyclist",8
2021,"July","Remote","8-16","Male","Other or unknown",1
2021,"July","Remote","8-16","Male","Pedestrian",0
2021,"June","Major Cities","0-7","Female","Car occupant",10
2021,"June","Major Cities","0-7","Female","Pedal cyclist",2
2021,"June","Major Cities","0-7","Female","Pedestrian",1
2021,"June","Major Cities","0-7","Male","Car occupant",2
2021,"June","Major Cities","0-7","Male","Motorcyclist",2
2021,"June","Major Cities","0-7","Male","Pedal cyclist",4
2021,"June","Major Cities","0-7","Male","Pedestrian",4
2021,"June","Major Cities","17-25","Female","Bus occupant",1
2021,"June","Major Cities","17-25","Female","Car occupant",116
2021,"June","Major Cities","17-25","Female","Motorcyclist",9
2021,"June","Major Cities","17-25","Female","Other or unknown",2
2021,"June","Major Cities","17-25","Female","Pedal cyclist",9
2021,"June","Major Cities","17-25","Female","Pedestrian",3
2021,"June","Major Cities","17-25","Male","Bus occupant",1
2021,"June","Major Cities","17-25","Male","Car occupant",103
2021,"June","Major Cities","17-25","Male","Heavy transport",6
2021,"June","Major Cities","17-25","Male","Motorcyclist",106
2021,"June","Major Cities","17-25","Male","Other or unknown",1
2021,"June","Major Cities","17-25","Male","Pedal cyclist",23
2021,"June","Major Cities","17-25","Male","Pedestrian",10
2021,"June","Major Cities","17-25","Male","Pick-up truck or van occupant",2
2021,"June","Major Cities","26-39","Female","Car occupant",151
2021,"June","Major Cities","26-39","Female","Motorcyclist",11
2021,"June","Major Cities","26-39","Female","Pedal cyclist",22
2021,"June","Major Cities","26-39","Female","Pedestrian",15
2021,"June","Major Cities","26-39","Male","Bus occupant",1
2021,"June","Major Cities","26-39","Male","Car occupant",121
2021,"June","Major Cities","26-39","Male","Heavy transport",2
2021,"June","Major Cities","26-39","Male","Motorcyclist",118
2021,"June","Major Cities","26-39","Male","Other or unknown",6
2021,"June","Major Cities","26-39","Male","Pedal cyclist",61
2021,"June","Major Cities","26-39","Male","Pedestrian",18
2021,"June","Major Cities","26-39","Male","Pick-up truck or van occupant",2
2021,"June","Major Cities","40-64","Female","Bus occupant",5
2021,"June","Major Cities","40-64","Female","Car occupant",164
2021,"June","Major Cities","40-64","Female","Motorcyclist",20
2021,"June","Major Cities","40-64","Female","Other or unknown",4
2021,"June","Major Cities","40-64","Female","Pedal cyclist",39
2021,"June","Major Cities","40-64","Female","Pedestrian",20
2021,"June","Major Cities","40-64","Female","Pick-up truck or van occupant",1
2021,"June","Major Cities","40-64","Male","Bus occupant",2
2021,"June","Major Cities","40-64","Male","Car occupant",139
2021,"June","Major Cities","40-64","Male","Heavy transport",10
2021,"June","Major Cities","40-64","Male","Motorcyclist",143
2021,"June","Major Cities","40-64","Male","Other or unknown",7
2021,"June","Major Cities","40-64","Male","Pedal cyclist",146
2021,"June","Major Cities","40-64","Male","Pedestrian",32
2021,"June","Major Cities","65-74","Female","Bus occupant",1
2021,"June","Major Cities","65-74","Female","Car occupant",43
2021,"June","Major Cities","65-74","Female","Motorcyclist",1
2021,"June","Major Cities","65-74","Female","Other or unknown",7
2021,"June","Major Cities","65-74","Female","Pedal cyclist",8
2021,"June","Major Cities","65-74","Female","Pedestrian",9
2021,"June","Major Cities","65-74","Male","Bus occupant",1
2021,"June","Major Cities","65-74","Male","Car occupant",46
2021,"June","Major Cities","65-74","Male","Heavy transport",1
2021,"June","Major Cities","65-74","Male","Motorcyclist",27
2021,"June","Major Cities","65-74","Male","Other or unknown",2
2021,"June","Major Cities","65-74","Male","Pedal cyclist",25
2021,"June","Major Cities","65-74","Male","Pedestrian",10
2021,"June","Major Cities","65-74","Male","Pick-up truck or van occupant",6
2021,"June","Major Cities","75+","Female","Bus occupant",3
2021,"June","Major Cities","75+","Female","Car occupant",54
2021,"June","Major Cities","75+","Female","Motorcyclist",1
2021,"June","Major Cities","75+","Female","Other or unknown",0
2021,"June","Major Cities","75+","Female","Pedal cyclist",3
2021,"June","Major Cities","75+","Female","Pedestrian",10
2021,"June","Major Cities","75+","Female","Pick-up truck or van occupant",1
2021,"June","Major Cities","75+","Male","Car occupant",41
2021,"June","Major Cities","75+","Male","Motorcyclist",2
2021,"June","Major Cities","75+","Male","Other or unknown",0
2021,"June","Major Cities","75+","Male","Pedal cyclist",11
2021,"June","Major Cities","75+","Male","Pedestrian",16
2021,"June","Major Cities","75+","Male","Pick-up truck or van occupant",1
2021,"June","Major Cities","8-16","Female","Bus occupant",1
2021,"June","Major Cities","8-16","Female","Car occupant",14
2021,"June","Major Cities","8-16","Female","Motorcyclist",3
2021,"June","Major Cities","8-16","Female","Pedal cyclist",7
2021,"June","Major Cities","8-16","Female","Pedestrian",5
2021,"June","Major Cities","8-16","Male","Car occupant",7
2021,"June","Major Cities","8-16","Male","Motorcyclist",18
2021,"June","Major Cities","8-16","Male","Other or unknown",2
2021,"June","Major Cities","8-16","Male","Pedal cyclist",49
2021,"June","Major Cities","8-16","Male","Pedestrian",11
2021,"June","Missing","17-25","Female","Car occupant",1
2021,"June","Missing","17-25","Female","Motorcyclist",2
2021,"June","Missing","17-25","Male","Car occupant",4
2021,"June","Missing","17-25","Male","Motorcyclist",6
2021,"June","Missing","17-25","Male","Pedal cyclist",2
2021,"June","Missing","26-39","Female","Car occupant",5
2021,"June","Missing","26-39","Female","Pedestrian",1
2021,"June","Missing","26-39","Male","Car occupant",3
2021,"June","Missing","26-39","Male","Motorcyclist",2
2021,"June","Missing","26-39","Male","Pedal cyclist",1
2021,"June","Missing","26-39","Male","Pedestrian",1
2021,"June","Missing","40-64","Female","Car occupant",3
2021,"June","Missing","40-64","Female","Pedal cyclist",1
2021,"June","Missing","40-64","Female","Pedestrian",1
2021,"June","Missing","40-64","Male","Car occupant",2
2021,"June","Missing","40-64","Male","Motorcyclist",4
2021,"June","Missing","40-64","Male","Pedal cyclist",2
2021,"June","Missing","40-64","Male","Pedestrian",3
2021,"June","Missing","40-64","Male","Pick-up truck or van occupant",0
2021,"June","Missing","65-74","Female","Car occupant",1
2021,"June","Missing","65-74","Male","Car occupant",1
2021,"June","Missing","8-16","Female","Car occupant",2
2021,"June","Missing","8-16","Male","Car occupant",1
2021,"June","Missing","8-16","Male","Other or unknown",1
2021,"June","Regional","0-7","Female","Car occupant",4
2021,"June","Regional","0-7","Male","Car occupant",7
2021,"June","Regional","0-7","Male","Motorcyclist",0
2021,"June","Regional","0-7","Male","Pedal cyclist",6
2021,"June","Regional","0-7","Male","Pedestrian",1
2021,"June","Regional","17-25","Female","Car occupant",65
2021,"June","Regional","17-25","Female","Motorcyclist",2
2021,"June","Regional","17-25","Female","Other or unknown",2
2021,"June","Regional","17-25","Male","Car occupant",65
2021,"June","Regional","17-25","Male","Heavy transport",2
2021,"June","Regional","17-25","Male","Motorcyclist",32
2021,"June","Regional","17-25","Male","Other or unknown",5
2021,"June","Regional","17-25","Male","Pedal cyclist",8
2021,"June","Regional","17-25","Male","Pedestrian",7
2021,"June","Regional","17-25","Male","Pick-up truck or van occupant",1
2021,"June","Regional","26-39","Female","Car occupant",43
2021,"June","Regional","26-39","Female","Motorcyclist",8
2021,"June","Regional","26-39","Female","Other or unknown",1
2021,"June","Regional","26-39","Female","Pedal cyclist",1
2021,"June","Regional","26-39","Female","Pedestrian",4
2021,"June","Regional","26-39","Female","Pick-up truck or van occupant",1
2021,"June","Regional","26-39","Male","Car occupant",58
2021,"June","Regional","26-39","Male","Heavy transport",9
2021,"June","Regional","26-39","Male","Motorcyclist",45
2021,"June","Regional","26-39","Male","Other or unknown",6
2021,"June","Regional","26-39","Male","Pedal cyclist",6
2021,"June","Regional","26-39","Male","Pedestrian",1
2021,"June","Regional","26-39","Male","Pick-up truck or van occupant",5
2021,"June","Regional","40-64","Female","Car occupant",71
2021,"June","Regional","40-64","Female","Heavy transport",1
2021,"June","Regional","40-64","Female","Motorcyclist",17
2021,"June","Regional","40-64","Female","Other or unknown",1
2021,"June","Regional","40-64","Female","Pedal cyclist",8
2021,"June","Regional","40-64","Female","Pedestrian",6
2021,"June","Regional","40-64","Male","Car occupant",63
2021,"June","Regional","40-64","Male","Heavy transport",12
2021,"June","Regional","40-64","Male","Motorcyclist",84
2021,"June","Regional","40-64","Male","Other or unknown",6
2021,"June","Regional","40-64","Male","Pedal cyclist",30
2021,"June","Regional","40-64","Male","Pedestrian",10
2021,"June","Regional","40-64","Male","Pick-up truck or van occupant",3
2021,"June","Regional","65-74","Female","Car occupant",31
2021,"June","Regional","65-74","Female","Other or unknown",1
2021,"June","Regional","65-74","Female","Pedal cyclist",2
2021,"June","Regional","65-74","Female","Pedestrian",3
2021,"June","Regional","65-74","Female","Pick-up truck or van occupant",1
2021,"June","Regional","65-74","Male","Bus occupant",1
2021,"June","Regional","65-74","Male","Car occupant",11
2021,"June","Regional","65-74","Male","Heavy transport",2
2021,"June","Regional","65-74","Male","Motorcyclist",10
2021,"June","Regional","65-74","Male","Other or unknown",1
2021,"June","Regional","65-74","Male","Pedal cyclist",13
2021,"June","Regional","65-74","Male","Pedestrian",2
2021,"June","Regional","75+","Female","Bus occupant",1
2021,"June","Regional","75+","Female","Car occupant",21
2021,"June","Regional","75+","Female","Motorcyclist",1
2021,"June","Regional","75+","Female","Pedal cyclist",2
2021,"June","Regional","75+","Female","Pedestrian",1
2021,"June","Regional","75+","Male","Car occupant",18
2021,"June","Regional","75+","Male","Heavy transport",1
2021,"June","Regional","75+","Male","Motorcyclist",4
2021,"June","Regional","75+","Male","Pedal cyclist",5
2021,"June","Regional","75+","Male","Pedestrian",4
2021,"June","Regional","8-16","Female","Car occupant",9
2021,"June","Regional","8-16","Female","Motorcyclist",2
2021,"June","Regional","8-16","Female","Other or unknown",1
2021,"June","Regional","8-16","Female","Pedal cyclist",7
2021,"June","Regional","8-16","Female","Pedestrian",2
2021,"June","Regional","8-16","Male","Bus occupant",1
2021,"June","Regional","8-16","Male","Car occupant",9
2021,"June","Regional","8-16","Male","Heavy transport",1
2021,"June","Regional","8-16","Male","Motorcyclist",20
2021,"June","Regional","8-16","Male","Other or unknown",1
2021,"June","Regional","8-16","Male","Pedal cyclist",11
2021,"June","Regional","8-16","Male","Pedestrian",4
2021,"June","Regional","8-16","Male","Pick-up truck or van occupant",1
2021,"June","Remote","0-7","Male","Pedestrian",1
2021,"June","Remote","17-25","Female","Car occupant",5
2021,"June","Remote","17-25","Male","Car occupant",10
2021,"June","Remote","17-25","Male","Motorcyclist",4
2021,"June","Remote","17-25","Male","Pedestrian",2
2021,"June","Remote","26-39","Female","Bus occupant",3
2021,"June","Remote","26-39","Female","Car occupant",3
2021,"June","Remote","26-39","Female","Heavy transport",1
2021,"June","Remote","26-39","Female","Pedestrian",1
2021,"June","Remote","26-39","Male","Car occupant",10
2021,"June","Remote","26-39","Male","Motorcyclist",9
2021,"June","Remote","26-39","Male","Pedal cyclist",2
2021,"June","Remote","26-39","Male","Pick-up truck or van occupant",1
2021,"June","Remote","40-64","Female","Bus occupant",1
2021,"June","Remote","40-64","Female","Car occupant",3
2021,"June","Remote","40-64","Female","Pedal cyclist",2
2021,"June","Remote","40-64","Female","Pedestrian",1
2021,"June","Remote","40-64","Male","Car occupant",13
2021,"June","Remote","40-64","Male","Heavy transport",1
2021,"June","Remote","40-64","Male","Motorcyclist",3
2021,"June","Remote","40-64","Male","Other or unknown",0
2021,"June","Remote","40-64","Male","Pedal cyclist",1
2021,"June","Remote","40-64","Male","Pedestrian",2
2021,"June","Remote","65-74","Female","Car occupant",0
2021,"June","Remote","65-74","Female","Pedal cyclist",1
2021,"June","Remote","65-74","Male","Car occupant",2
2021,"June","Remote","75+","Male","Car occupant",2
2021,"June","Remote","8-16","Female","Motorcyclist",1
2021,"June","Remote","8-16","Female","Pedestrian",2
2021,"June","Remote","8-16","Male","Car occupant",1
2021,"June","Remote","8-16","Male","Motorcyclist",1
2021,"June","Remote","8-16","Male","Pedal cyclist",1
2021,"March","Major Cities","0-7","Female","Car occupant",9
2021,"March","Major Cities","0-7","Female","Pedal cyclist",8
2021,"March","Major Cities","0-7","Female","Pedestrian",2
2021,"March","Major Cities","0-7","Male","Car occupant",5
2021,"March","Major Cities","0-7","Male","Motorcyclist",1
2021,"March","Major Cities","0-7","Male","Other or unknown",1
2021,"March","Major Cities","0-7","Male","Pedal cyclist",9
2021,"March","Major Cities","0-7","Male","Pedestrian",8
2021,"March","Major Cities","17-25","Female","Bus occupant",1
